country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Australia,3.— Health Care Access,mixed_ministry,0.0,Health Care Access,,False,"Focus on healthcare access, not R&D.",llm
Australia,Department of Home Affairs and Environment—continued,mixed_ministry,0.0,Department of Home Affairs and Environment,,False,"Focus on home affairs, not R&D.",llm
Australia,Division 862.—OTHER SERVICES (Function previously performed by the Department of Employment and Industrial Relations),unclear,0.0,Division 862 - Other Services,,False,Not specific to R&D.,llm
Australia,"Outcome 1 - 
The investigation and prevention of crime against the Commonwealth and protection of Commonwealth interests in Australia and overseas - - -",mixed_ministry,5.0,Department of Home Affairs,,False,Broad government department with R&D as a small component.,llm
Australia,Division 947.—PAYMENTS TO OR FOR STATES,unclear,0.0,Division 947 - Payments to States,,False,"Payment division, lacks R&D context.",llm
Australia,"Outcome 1 - 
Effective border management that, with minimal disruption to legitimate trade and travel, prevents illegal movement across the border, raises revenue and provides trade statistics - - -",unclear,0.0,Outcome 1 - Effective Border Management,,False,Cannot determine from the name alone.,llm
Australia,Division 856.—OFFICE OF THE AUSTRALIAN DEVELOPMENT ASSISTANCE AGENCY,mixed_ministry,0.0,Division 856 - Australian Development Assistance,,False,"Focus on development assistance, not R&D.",llm
Australia,Division 808—PAYMENTS TO OR FOR THE STATES,unclear,0.0,Division 808 - Payments to States,,False,"Payment division, lacks R&D context.",llm
Australia,Division 813.—Other Services—continued,unclear,0.0,Division 813 - Other Services,,False,Not specific to R&D.,llm
Australia,Division 940.—OTHER SERVICES,unclear,0.0,Division 940 - Other Services,,False,Not specific to R&D.,llm
Australia,9.—Australian National Parks and Wildlife Service—For expenditure under the National Parks and Wildlife Conservation Act 1975,mixed_ministry,50.0,Australian National Parks and Wildlife Service,,True,Involved in conservation and research related to national parks.,llm
Australia,maintain Australian Parliament House,unclear,0.0,Australian Parliament House Maintenance,,False,Focuses on maintenance rather than research and development.,llm
Australia,"Outcome 1 - 
Occupants of Parliament House are supported by integrated services and facilities, Parliament functions effectively and its work and building are accessible to the public",unclear,0.0,Outcome 1 - Parliament House Services,,False,The name does not provide clear information about R&D focus.,llm
Australia,"Outcome 1-
Occupants of Parliament House are supported by integrated services and facilities, Parliament functions effectively and its work and building are accessible to the public",unclear,0.0,Outcome 1 - Parliament House Services,,False,The name does not indicate a focus on R&D.,llm
Australia,By the Supply (Parliamentary Departments) Act 1983–84,unclear,0.0,Supply (Parliamentary Departments) Act,,False,"Refers to legislation, not an agency.",llm
Australia,"3.— Acquisitions, Buildings, Works, Plant and Equipment",unclear,0.0,Acquisitions and Works,,False,Describes a budget category rather than an agency.,llm
Australia,Division 109. — JOINT HOUSE DEPARTMENT,mixed_ministry,20.0,Joint House Department,,True,"Supports parliamentary functions, some R&D activities may be included.",llm
Australia,Division 939. — OTHER SERVICES,unclear,0.0,Other Services Division,,False,"Vague description, lacks clarity on R&D focus.",llm
Norway,DY ATTETETITELIE LESS ERE RELSE LER ELETI 1077,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,JHTS........................ 540 000 000,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,NOR .........................................................,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,SIAgSDEDIIQR IN...,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,ŒUATLD) ..,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,INSTRAW) …,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,INNLEDNING,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,ANDRE AVGIFTSVEDTAK,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,III. SKATTEVEDTAK ......................,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,STORTINGET,mixed_ministry,0.0,Storting,,True,"Storting is the Norwegian Parliament, involved in budget decisions.",llm
Norway,AS ....................................................................................,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,SEK 80 000 000.,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,CORRE 129 691 000,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,V. ANDRE VEDTAK 11,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,Il. SKATTEVEDTAK,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,IV. AVGIFTSVEDTAK,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,AVGIFTER PA MOTORVOGNER M.M.,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Norway,II. SKATTEVEDTAK 83,unclear,0.0,Unclear Agency,,False,Name does not provide clear information about the agency's function.,llm
Spain,ARTICULOS 52 a 54. DOTACIONES A AMORTIZACIONES,unclear,0.0,Unclear Agency,,False,The name does not clearly indicate a specific agency or function.,llm
Spain,OPER AGI ni (OR BIÆNTES:,unclear,0.0,Unclear Agency,,False,The name appears to be incomplete or corrupted.,llm
Spain,ESTADO LETRA A,unclear,0.0,Unclear Agency,,False,The name does not provide enough context to classify.,llm
Spain,CAPITULO 2.- COHPAA DE BlEnco CeRRALANES Y DE SERVICIOS ARTICULO: 21.- DOTACIONES ORDINARIAS PARA GASTOS DE OFICINA,unclear,0.0,Unclear Agency,,False,The name is too convoluted and unclear for classification.,llm
Spain,RESUMEN GENERAL POR CAPITULOS DES. PHESUPUESTO GENERAL. DEL.,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,BOLETÍN OFICIAL DEL ESTADO LEGISLACIÓN CONSOLIDADA,unclear,0.0,Official State Bulletin,,False,This is a publication rather than a budget agency.,llm
Spain,CAPITULO II,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,CAPÍTULO II,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,BOLETÍN OFICIAL DEL ESTADO,unclear,0.0,Official State Bulletin,,False,This is a publication rather than a budget agency.,llm
Spain,TOTAL OPERACIONES CORRIEN,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,CAPITULO | CAPITULO | CAPITULO CAPITULO,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,BOLETIN OFICIAL DEL ESTADO LEGISLACION CONSOLIDADA,unclear,0.0,Official State Bulletin,,False,This is a publication rather than a budget agency.,llm
Spain,"EACIENDE.,",unclear,0.0,Unclear Agency,,False,The name appears to be incomplete or corrupted.,llm
Spain,AJOPERACIONES CORRIENTES,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,RRMENAUUUR TREN K OME SAHHHAHHREH SEEM CERNE REE EH,unclear,0.0,Unclear Agency,,False,The name appears to be corrupted or nonsensical.,llm
Spain,RD1909/2000,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,INTERMEDIA,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,INTERMEDIA.,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,R.D. 1909/2000,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,"DON JUAN CARLOS I, REY DE ESPAÑA",unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,C1 C2 C3 C4,unclear,0.0,Unclear Agency,,False,The name is too vague for classification.,llm
Spain,LO.297.932,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,BNES AOTIVOS #NES PASIVOS + SERVICIOS ¥,unclear,0.0,Unclear Agency,,False,The name appears to be corrupted or nonsensical.,llm
Spain,R.D.1909/2000,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,ARTICULO 12°= RETRIBUCIONES COMPLEMENTARIAS,unclear,0.0,Unclear Agency,,False,The name does not indicate a specific agency.,llm
Spain,DON JUAN CARLOS I. REY DE ESPAÑA,unclear,0.0,DON JUAN CARLOS I. REY DE ESPAÑA,,False,"Unclear agency type, likely a reference to a person.",llm
Spain,CAPITULO S,unclear,0.0,CAPITULO S,,False,"Unclear agency type, lacks context.",llm
Spain,CUOTAS DE SEGURIDAD SOCIAL,unclear,0.0,SOCIAL SECURITY CONTRIBUTIONS,,False,"Refers to social security contributions, not an agency.",llm
Spain,JOSÉ MARÍA AZNAR LÓPEZ,unclear,0.0,JOSÉ MARÍA AZNAR LÓPEZ,,False,"Unclear agency type, likely a reference to a person.",llm
Spain,R.D.1130/03,unclear,0.0,R.D.1130/03,,False,"Refers to a royal decree, not an agency.",llm
Spain,CAPITULO | CAPITULO | CAPITULO | CAPITULO,unclear,0.0,CAPITULO | CAPITULO | CAPITULO | CAPITULO,,False,"Unclear agency type, lacks context.",llm
Spain,TOT. ART. Y CAP.,unclear,0.0,TOTAL ART. AND CAP.,,False,"Unclear agency type, lacks context.",llm
Spain,CNAF UN 24,unclear,0.0,CNAF UN 24,,False,"Unclear agency type, lacks context.",llm
Spain,INAEM AGAO,mixed_ministry,50.0,INAEM (National Institute of Employment),,True,Agency related to employment and training.,llm
Spain,EDUCACIÓN PRIMARIA,mixed_ministry,30.0,PRIMARY EDUCATION,,True,Part of the education ministry.,llm
Spain,CORTES GENERALES,unclear,0.0,CORTES GENERALES,,False,"Refers to the legislative body, not an agency.",llm
Spain,GASTOS CORRIENTES EN BIENES Y SERVICIOS,unclear,0.0,CURRENT EXPENDITURES ON GOODS AND SERVICES,,False,"Refers to expenditure categories, not an agency.",llm
Spain,DOTACIONES,unclear,0.0,ALLOCATIONS,,False,"Refers to budget allocations, not an agency.",llm
Spain,R.D.1130/2003,unclear,0.0,R.D.1130/2003,,False,"Refers to a royal decree, not an agency.",llm
Spain,INGRESOS PATRIMONIALES,unclear,0.0,PATRIMONIAL INCOME,,False,"Refers to income categories, not an agency.",llm
Spain,P52.249.359 | 523.258,unclear,0.0,P52.249.359 | 523.258,,False,"Unclear reference, lacks context.",llm
Spain,GASTOS DE PERSONAL,unclear,0.0,PERSONNEL EXPENDITURES,,False,"Refers to expenditure categories, not an agency.",llm
Spain,TRANSFERENCIAS CORRIENTES,unclear,0.0,CURRENT TRANSFERS,,False,"Refers to transfer categories, not an agency.",llm
Spain,RESUMEN GENERAL POR CAPITULOS DE LA SECCION .,unclear,0.0,GENERAL SUMMARY BY CHAPTERS OF THE SECTION,,False,"Refers to a summary, not an agency.",llm
Spain,VL1-VL2-VL3-VCM,unclear,0.0,VL1-VL2-VL3-VCM,,False,"Unclear reference, lacks context.",llm
Spain,"OTRAS ACTUACIONES DE CARACTER ECONOMICO 17.178,36 ORGANOS CONSTITUCIONALES, GOBIERNO Y OTROS SERVICIOS DE CARACTER GENERAL 208,64 323.829,22 ADMINISTRACION FINANCIERA Y TRIBUTARIA TRANSFERENCIAS A OTRAS ADMINISTRACIONES",unclear,0.0,OTHER ECONOMIC ACTIONS,,False,"Refers to various actions, not an agency.",llm
